SLNo,OFFICE_NAME,LBCode,DISTRICT_NAME,WARD_NO,WARD_NAME_ENG,WARD_NAME_MAL
21873,Mattool Grama Panchayat,G130204,Kannur,3,Siddeequabad,സിദ്ധീഖാബാദ്
21874,Mattool Grama Panchayat,G130204,Kannur,4,Thekkumbad,തെക്കുമ്പാട്
21875,Mattool Grama Panchayat,G130204,Kannur,5,Mattool Central,മാട്ടൂൽ സെന്‍ട്രൽ
21876,Mattool Grama Panchayat,G130204,Kannur,6,Mattool Palli Pradesham,മാട്ടൂൽ പളളി പ്രദേശം
21877,Mattool Grama Panchayat,G130204,Kannur,7,Madakkara North,മടക്കര നോർത്ത്
21878,Mattool Grama Panchayat,G130204,Kannur,8,Madakkara East,മടക്കര ഈസ്റ്റ്
21879,Mattool Grama Panchayat,G130204,Kannur,9,Madakkara West,മടക്കര വെസ്റ്റ്
21880,Mattool Grama Panchayat,G130204,Kannur,10,Mattool South,മാട്ടൂൽ സൌത്ത്
21881,Mattool Grama Panchayat,G130204,Kannur,11,Mattool South Munamb,മാട്ടൂൽ സൌത്ത് മുനമ്പ്
21882,Mattool Grama Panchayat,G130204,Kannur,12,Mattool South Chal,മാട്ടൂൽ സൌത്ത് ചാൽ
21883,Mattool Grama Panchayat,G130204,Kannur,13,Mattool Thangale Palli Chal,മാട്ടൂൽ തങ്ങളെ പളളി ചാൽ
21884,Mattool Grama Panchayat,G130204,Kannur,14,Oliyankara Kolkaran Chal,ഒളിയങ്കര കോൽക്കാരന്‍ ചാൽ
21885,Mattool Grama Panchayat,G130204,Kannur,15,Mattool Central Chal,മാട്ടൂൽ സെന്‍ട്രൽ ചാൽ
21886,Mattool Grama Panchayat,G130204,Kannur,16,Siddeequabad Chal,സിദ്ദിഖാബാദ് ചാൽ
21887,Mattool Grama Panchayat,G130204,Kannur,17,Ariyil Chal,അരിയിൽ ചാൽ
21888,Mattool Grama Panchayat,G130204,Kannur,18,Vedambram Jasintha Chal,വേദാമ്പ്രം ജസിന്ത ചാൽ
21889,Mattool Grama Panchayat,G130204,Kannur,19,Kakkadan Chal,കക്കാടന്‍ ചാൽ
21890,Mayyil Grama Panchayat,G130406,Kannur,1,Orappadi,ഒറപ്പടി
21891,Mayyil Grama Panchayat,G130406,Kannur,2,Kandakkai,കണ്ടക്കൈ
21892,Mayyil Grama Panchayat,G130406,Kannur,3,Kottayad,കോട്ടയാട്
21893,Mayyil Grama Panchayat,G130406,Kannur,4,Iruvappuzha Nambram,ഇരുവാപുഴ നമ്പ്രം
21894,Mayyil Grama Panchayat,G130406,Kannur,5,Peruvanghoor,പെരുവങ്ങൂർ
21895,Mayyil Grama Panchayat,G130406,Kannur,6,Velam,വേളം
21896,Mayyil Grama Panchayat,G130406,Kannur,7,Mayyil,മയ്യിൽ
21897,Mayyil Grama Panchayat,G130406,Kannur,8,Valliyottu,വള്ളിയോട്ട്
21898,Mayyil Grama Panchayat,G130406,Kannur,9,Thayampoyil,തായംലപായിൽ
21899,Mayyil Grama Panchayat,G130406,Kannur,10,Niranthode,നിരന്തോട്
21900,Mayyil Grama Panchayat,G130406,Kannur,11,Arayidathuchira,അരയിടത്തുചിറ
21901,Mayyil Grama Panchayat,G130406,Kannur,12,Palathumkara,പാലത്തുംകര
21902,Mayyil Grama Panchayat,G130406,Kannur,13,Cherupazhassi,ചെറുപഴശ്ശി
21903,Mayyil Grama Panchayat,G130406,Kannur,14,Perumachery,പെരുമാച്ചേരി
21904,Mayyil Grama Panchayat,G130406,Kannur,15,Mecheri,മേച്ചേരി
21905,Mayyil Grama Panchayat,G130406,Kannur,16,Kayaralam,കയരളം
21906,Mayyil Grama Panchayat,G130406,Kannur,17,Naniyoor Nambram,നണിയൂർ നമ്പ്രം
21907,Mayyil Grama Panchayat,G130406,Kannur,18,Arimbra,അരിമ്പ്ര
21908,Mayyil Grama Panchayat,G130406,Kannur,19,Mullakkodi,മുല്ലക്കൊടി
21909,Mokeri Grama Panchayat,G130805,Kannur,1,Attupuram,ആറ്റുപുറം
21910,Mokeri Grama Panchayat,G130805,Kannur,2,Pathippalam,പാത്തിപ്പാലം
21911,Mokeri Grama Panchayat,G130805,Kannur,3,Pathippalam East,പാത്തിപ്പാലം ഈസ്റ്റ്
21912,Mokeri Grama Panchayat,G130805,Kannur,4,Vallyayi North,വളള്യായി നോർത്ത്
21913,Mokeri Grama Panchayat,G130805,Kannur,5,Vallyayi East,വളള്യായി ഈസ്റ്റ്
21914,Mokeri Grama Panchayat,G130805,Kannur,6,Vallyayi,വള്ള്യായി
21915,Mokeri Grama Panchayat,G130805,Kannur,7,Makkool Peedika,മാക്കൂൽപീടിക
21916,Mokeri Grama Panchayat,G130805,Kannur,8,Muthari Peedika,മുത്താറിപീടിക
21917,Mokeri Grama Panchayat,G130805,Kannur,9,Paremmal,പാറേമ്മൽ
21918,Mokeri Grama Panchayat,G130805,Kannur,10,Vallangad,വള്ളങ്ങാട്
21919,Mokeri Grama Panchayat,G130805,Kannur,11,Mokeri,മൊകേരി
21920,Mokeri Grama Panchayat,G130805,Kannur,12,Kadepram,കടേപ്രം
21921,Mokeri Grama Panchayat,G130805,Kannur,13,Koorara,കൂരാറ
21922,Mokeri Grama Panchayat,G130805,Kannur,14,Padinhare Mokeri,പടിഞ്ഞാറെ മൊകേരി
21923,Mokeri Grama Panchayat,G130805,Kannur,15,Koorara North,കൂരാറ നോർത്ത്
21924,Munderi Grama Panchayat,G130606,Kannur,1,Munderi,മുണ്ടേരി
21925,Munderi Grama Panchayat,G130606,Kannur,2,Iruvankai,ഇരുവങ്കൈ
21926,Munderi Grama Panchayat,G130606,Kannur,3,Kacheriparamb,കച്ചേരിപറമ്പ്
21927,Munderi Grama Panchayat,G130606,Kannur,4,Padannot,പടന്നോട്ട്
21928,Munderi Grama Panchayat,G130606,Kannur,5,Puravoor,പുറവൂർ
21929,Munderi Grama Panchayat,G130606,Kannur,6,Eachur Kottam,ഏച്ചൂർകോട്ടം
21930,Munderi Grama Panchayat,G130606,Kannur,7,Kudukkimotta,കുടുക്കിമൊട്ട
21931,Munderi Grama Panchayat,G130606,Kannur,8,Kanhirode,കാഞ്ഞിരോട്
21932,Munderi Grama Panchayat,G130606,Kannur,9,Parothumchal,പാറോത്തുംചാൽ
21933,Munderi Grama Panchayat,G130606,Kannur,10,Thalamunda,തലമുണ്ട
21934,Munderi Grama Panchayat,G130606,Kannur,11,Thattyodu,താറ്റ്യോട്
21935,Munderi Grama Panchayat,G130606,Kannur,12,Mowanchery,മൌവ്വഞ്ചേരി
21936,Munderi Grama Panchayat,G130606,Kannur,13,Kulathuvayal,കുളത്ത് വയൽ
21937,Munderi Grama Panchayat,G130606,Kannur,14,Kanhirode Central,കാഞ്ഞിരോോട് സെന്റര്
21938,Munderi Grama Panchayat,G130606,Kannur,15,Kanhirode Theru,കാഞ്ഞിരോട്തെരു
21939,Munderi Grama Panchayat,G130606,Kannur,16,Ayyappanmala,അയ്യപ്പൻമല
21940,Munderi Grama Panchayat,G130606,Kannur,17,Nallanchi,നല്ലാഞ്ചി
21941,Munderi Grama Panchayat,G130606,Kannur,18,Eachur,ഏച്ചൂർ
21942,Munderi Grama Panchayat,G130606,Kannur,19,Pannyottu,പന്ന്യോട്ട്
21943,Munderi Grama Panchayat,G130606,Kannur,20,Mavilachal,മാവിലച്ചാൽ
21944,Munderi Grama Panchayat,G130606,Kannur,21,Kanachery,കാനച്ചേരി
21945,Munderi Grama Panchayat,G130606,Kannur,22,Edayil Peedika,ഇടയിൽ പീടിക
21946,Muzhakkunnu Grama Panchayat,G131104,Kannur,1,Ovvappally,ഉവ്വാപ്പള്ളി
21947,Muzhakkunnu Grama Panchayat,G131104,Kannur,2,Ayyappankave,അയ്യപ്പൻകാവ്
21948,Muzhakkunnu Grama Panchayat,G131104,Kannur,3,Vilakode,വിളക്കോട്
21949,Muzhakkunnu Grama Panchayat,G131104,Kannur,4,Pullanhiyode,പുല്ലാഞ്ഞോട്
21950,Muzhakkunnu Grama Panchayat,G131104,Kannur,5,Palappuzha,പാലപ്പുഴ
21951,Muzhakkunnu Grama Panchayat,G131104,Kannur,6,Perumpunna,പെരുമ്പുന്ന
21952,Muzhakkunnu Grama Panchayat,G131104,Kannur,7,Pala,പാല
21953,Muzhakkunnu Grama Panchayat,G131104,Kannur,8,Kakkayangad,കാക്കയങ്ങാട്
21954,Muzhakkunnu Grama Panchayat,G131104,Kannur,9,Vattapoil,വട്ടപ്പൊയിൽ
21955,Muzhakkunnu Grama Panchayat,G131104,Kannur,10,Gramam,ഗ്രാമം
21956,Muzhakkunnu Grama Panchayat,G131104,Kannur,11,Muzhakkunnu,മുഴക്കുന്ന്
21957,Muzhakkunnu Grama Panchayat,G131104,Kannur,12,Mudakozhi,മുടക്കോഴി
